symbol,time,open,high,low,close,volume
SPY,2026-01-28 09:30:00-05:00,697.06,697.6,697.01,697.48,778490.0
SPY,2026-01-28 09:31:00-05:00,697.49,697.7,697.38,697.62,278356.0
SPY,2026-01-28 09:32:00-05:00,697.64,697.65,697.34,697.37,317402.0
SPY,2026-01-28 09:33:00-05:00,697.37,697.46,697.16,697.44,285293.0
SPY,2026-01-28 09:34:00-05:00,697.44,697.45,697.17,697.35,267370.0
SPY,2026-01-28 09:35:00-05:00,697.34,697.53,697.31,697.35,306386.0
SPY,2026-01-28 09:36:00-05:00,697.36,697.36,696.99,697.08,387050.0
SPY,2026-01-28 09:37:00-05:00,697.08,697.17,696.95,696.96,284129.0
SPY,2026-01-28 09:38:00-05:00,696.96,697.2,696.95,697.12,223374.0
SPY,2026-01-28 09:39:00-05:00,697.13,697.27,696.98,697.13,188011.0
SPY,2026-01-28 09:40:00-05:00,697.13,697.29,697.08,697.14,235160.0
SPY,2026-01-28 09:41:00-05:00,697.13,697.39,697.07,697.35,219210.0
SPY,2026-01-28 09:42:00-05:00,697.36,697.55,697.3,697.54,251331.0
SPY,2026-01-28 09:43:00-05:00,697.51,697.56,697.35,697.44,231176.0
SPY,2026-01-28 09:44:00-05:00,697.44,697.7,697.31,697.65,207519.0
SPY,2026-01-28 09:45:00-05:00,697.64,697.84,697.64,697.8,315000.0
SPY,2026-01-28 09:46:00-05:00,697.82,697.83,697.53,697.56,235288.0
SPY,2026-01-28 09:47:00-05:00,697.55,697.56,697.03,697.07,229297.0
SPY,2026-01-28 09:48:00-05:00,697.08,697.16,696.9,697.08,279555.0
SPY,2026-01-28 09:49:00-05:00,697.09,697.28,697.05,697.17,149570.0
SPY,2026-01-28 09:50:00-05:00,697.16,697.46,697.1,697.29,174964.0
SPY,2026-01-28 09:51:00-05:00,697.29,697.41,697.18,697.38,139050.0
SPY,2026-01-28 09:52:00-05:00,697.38,697.58,697.37,697.58,109380.0
SPY,2026-01-28 09:53:00-05:00,697.6,697.67,697.35,697.41,136323.0
SPY,2026-01-28 09:54:00-05:00,697.41,697.71,697.29,697.69,119649.0
SPY,2026-01-28 09:55:00-05:00,697.69,697.7,697.44,697.63,177720.0
SPY,2026-01-28 09:56:00-05:00,697.65,697.68,697.5,697.56,187434.0
SPY,2026-01-28 09:57:00-05:00,697.55,697.56,697.41,697.54,138024.0
SPY,2026-01-28 09:58:00-05:00,697.54,697.55,697.32,697.42,126616.0
SPY,2026-01-28 09:59:00-05:00,697.42,697.44,697.07,697.12,117245.0
SPY,2026-01-28 10:00:00-05:00,697.11,697.23,697.03,697.05,138945.0
SPY,2026-01-28 10:01:00-05:00,697.06,697.11,696.97,697.01,178897.0
SPY,2026-01-28 10:02:00-05:00,697.01,697.32,696.79,697.22,259387.0
SPY,2026-01-28 10:03:00-05:00,697.21,697.27,697.07,697.1,121416.0
SPY,2026-01-28 10:04:00-05:00,697.12,697.18,697.02,697.02,99190.0
SPY,2026-01-28 10:05:00-05:00,697.03,697.08,696.87,696.89,109353.0
SPY,2026-01-28 10:06:00-05:00,696.9,697.05,696.83,696.83,133540.0
SPY,2026-01-28 10:07:00-05:00,696.84,696.88,696.71,696.81,187470.0
SPY,2026-01-28 10:08:00-05:00,696.82,697.01,696.69,696.71,187022.0
SPY,2026-01-28 10:09:00-05:00,696.72,696.72,696.46,696.62,179241.0
SPY,2026-01-28 10:10:00-05:00,696.61,696.65,696.32,696.37,213940.0
SPY,2026-01-28 10:11:00-05:00,696.38,696.55,696.34,696.41,211961.0
SPY,2026-01-28 10:12:00-05:00,696.42,696.47,696.19,696.26,156599.0
SPY,2026-01-28 10:13:00-05:00,696.27,696.4,696.22,696.24,162874.0
SPY,2026-01-28 10:14:00-05:00,696.23,696.26,696.1,696.11,162685.0
SPY,2026-01-28 10:15:00-05:00,696.12,696.68,696.03,696.47,325654.0
SPY,2026-01-28 10:16:00-05:00,696.46,696.8,696.42,696.63,167454.0
SPY,2026-01-28 10:17:00-05:00,696.64,696.64,696.32,696.39,91387.0
SPY,2026-01-28 10:18:00-05:00,696.39,696.4,696.24,696.33,73712.0
SPY,2026-01-28 10:19:00-05:00,696.33,696.56,696.25,696.53,121217.0
SPY,2026-01-28 10:20:00-05:00,696.53,696.86,696.49,696.82,140133.0
SPY,2026-01-28 10:21:00-05:00,696.82,696.86,696.7,696.81,97360.0
SPY,2026-01-28 10:22:00-05:00,696.82,696.91,696.63,696.81,93547.0
SPY,2026-01-28 10:23:00-05:00,696.82,696.99,696.73,696.87,113758.0
SPY,2026-01-28 10:24:00-05:00,696.88,697.1,696.87,696.9,80876.0
SPY,2026-01-28 10:25:00-05:00,696.91,696.93,696.53,696.59,109941.0
SPY,2026-01-28 10:26:00-05:00,696.59,696.7,696.52,696.6,76374.0
SPY,2026-01-28 10:27:00-05:00,696.61,696.68,696.51,696.57,81127.0
SPY,2026-01-28 10:28:00-05:00,696.58,696.65,696.52,696.55,87593.0
SPY,2026-01-28 10:29:00-05:00,696.57,696.7,696.49,696.51,94146.0
SPY,2026-01-28 10:30:00-05:00,696.52,696.79,696.51,696.69,121556.0
SPY,2026-01-28 10:31:00-05:00,696.69,696.75,696.53,696.58,94019.0
SPY,2026-01-28 10:32:00-05:00,696.58,696.63,696.47,696.53,103255.0
SPY,2026-01-28 10:33:00-05:00,696.54,696.65,696.41,696.61,90659.0
SPY,2026-01-28 10:34:00-05:00,696.62,696.69,696.14,696.16,108834.0
SPY,2026-01-28 10:35:00-05:00,696.16,696.33,696.12,696.25,110245.0
SPY,2026-01-28 10:36:00-05:00,696.24,696.63,696.24,696.57,95794.0
SPY,2026-01-28 10:37:00-05:00,696.57,696.64,696.5,696.52,58915.0
SPY,2026-01-28 10:38:00-05:00,696.54,696.67,696.46,696.66,61618.0
SPY,2026-01-28 10:39:00-05:00,696.66,696.73,696.58,696.61,103257.0
SPY,2026-01-28 10:40:00-05:00,696.61,696.64,696.41,696.42,71787.0
SPY,2026-01-28 10:41:00-05:00,696.41,696.41,696.12,696.13,71076.0
SPY,2026-01-28 10:42:00-05:00,696.13,696.22,695.95,696.01,106191.0
SPY,2026-01-28 10:43:00-05:00,696.0,696.16,695.91,696.06,104584.0
SPY,2026-01-28 10:44:00-05:00,696.06,696.1,695.78,695.82,79247.0
SPY,2026-01-28 10:45:00-05:00,695.82,696.03,695.74,695.99,166112.0
SPY,2026-01-28 10:46:00-05:00,696.0,696.07,695.9,695.97,88226.0
SPY,2026-01-28 10:47:00-05:00,695.96,696.0,695.71,695.74,83293.0
SPY,2026-01-28 10:48:00-05:00,695.73,695.91,695.73,695.87,128990.0
SPY,2026-01-28 10:49:00-05:00,695.88,695.94,695.79,695.85,149069.0
SPY,2026-01-28 10:50:00-05:00,695.84,695.9,695.66,695.79,118203.0
SPY,2026-01-28 10:51:00-05:00,695.78,695.8,695.62,695.7,65828.0
SPY,2026-01-28 10:52:00-05:00,695.7,695.88,695.68,695.75,80021.0
SPY,2026-01-28 10:53:00-05:00,695.74,695.81,695.67,695.75,59174.0
SPY,2026-01-28 10:54:00-05:00,695.75,695.9,695.75,695.82,69789.0
SPY,2026-01-28 10:55:00-05:00,695.81,695.96,695.8,695.93,103731.0
SPY,2026-01-28 10:56:00-05:00,695.93,695.94,695.77,695.79,126580.0
SPY,2026-01-28 10:57:00-05:00,695.79,695.79,695.58,695.72,72773.0
SPY,2026-01-28 10:58:00-05:00,695.74,695.76,695.55,695.61,52748.0
SPY,2026-01-28 10:59:00-05:00,695.61,695.72,695.54,695.56,75816.0
SPY,2026-01-28 11:00:00-05:00,695.56,695.78,695.55,695.78,89041.0
SPY,2026-01-28 11:01:00-05:00,695.79,695.96,695.79,695.94,85987.0
SPY,2026-01-28 11:02:00-05:00,695.94,696.08,695.9,695.99,123724.0
SPY,2026-01-28 11:03:00-05:00,695.99,696.0,695.83,695.92,103302.0
SPY,2026-01-28 11:04:00-05:00,695.93,696.13,695.92,696.07,141533.0
SPY,2026-01-28 11:05:00-05:00,696.07,696.1,695.92,695.93,59665.0
SPY,2026-01-28 11:06:00-05:00,695.93,696.19,695.91,696.14,104785.0
SPY,2026-01-28 11:07:00-05:00,696.13,696.33,696.09,696.18,111504.0
SPY,2026-01-28 11:08:00-05:00,696.17,696.22,696.1,696.19,76462.0
SPY,2026-01-28 11:09:00-05:00,696.18,696.18,695.99,696.12,49415.0
SPY,2026-01-28 11:10:00-05:00,696.13,696.17,696.03,696.11,49230.0
SPY,2026-01-28 11:11:00-05:00,696.12,696.3,696.12,696.28,47632.0
SPY,2026-01-28 11:12:00-05:00,696.29,696.31,696.05,696.06,51538.0
SPY,2026-01-28 11:13:00-05:00,696.06,696.1,695.88,695.91,67867.0
SPY,2026-01-28 11:14:00-05:00,695.9,696.07,695.84,696.01,59309.0
SPY,2026-01-28 11:15:00-05:00,696.01,696.12,695.95,696.01,44184.0
SPY,2026-01-28 11:16:00-05:00,696.01,696.02,695.87,695.9,49092.0
SPY,2026-01-28 11:17:00-05:00,695.91,695.97,695.84,695.94,33731.0
SPY,2026-01-28 11:18:00-05:00,695.96,695.97,695.87,695.93,51750.0
SPY,2026-01-28 11:19:00-05:00,695.93,696.0,695.72,695.73,112397.0
SPY,2026-01-28 11:20:00-05:00,695.74,695.89,695.7,695.82,54681.0
SPY,2026-01-28 11:21:00-05:00,695.82,695.82,695.62,695.62,58900.0
SPY,2026-01-28 11:22:00-05:00,695.61,695.64,695.52,695.59,159898.0
SPY,2026-01-28 11:23:00-05:00,695.59,695.62,695.45,695.57,117094.0
SPY,2026-01-28 11:24:00-05:00,695.55,695.79,695.5,695.78,80960.0
SPY,2026-01-28 11:25:00-05:00,695.77,695.79,695.68,695.69,103117.0
SPY,2026-01-28 11:26:00-05:00,695.7,695.83,695.64,695.73,76762.0
SPY,2026-01-28 11:27:00-05:00,695.74,695.94,695.68,695.9,52885.0
SPY,2026-01-28 11:28:00-05:00,695.91,695.99,695.84,695.95,66949.0
SPY,2026-01-28 11:29:00-05:00,695.99,696.15,695.93,696.12,104349.0
SPY,2026-01-28 11:30:00-05:00,696.12,696.12,695.74,695.74,102066.0
SPY,2026-01-28 11:31:00-05:00,695.73,695.79,695.34,695.39,122113.0
SPY,2026-01-28 11:32:00-05:00,695.39,695.59,695.35,695.51,89900.0
SPY,2026-01-28 11:33:00-05:00,695.51,695.69,695.49,695.53,105738.0
SPY,2026-01-28 11:34:00-05:00,695.52,695.58,695.33,695.38,124633.0
SPY,2026-01-28 11:35:00-05:00,695.39,695.52,695.37,695.42,86394.0
SPY,2026-01-28 11:36:00-05:00,695.42,695.45,695.22,695.26,105027.0
SPY,2026-01-28 11:37:00-05:00,695.27,695.49,695.27,695.46,104279.0
SPY,2026-01-28 11:38:00-05:00,695.46,695.5,695.36,695.38,43251.0
SPY,2026-01-28 11:39:00-05:00,695.39,695.45,695.31,695.37,44073.0
SPY,2026-01-28 11:40:00-05:00,695.36,695.38,695.17,695.22,59602.0
SPY,2026-01-28 11:41:00-05:00,695.22,695.3,695.13,695.16,81345.0
SPY,2026-01-28 11:42:00-05:00,695.16,695.19,694.9,694.93,141743.0
SPY,2026-01-28 11:43:00-05:00,694.92,695.12,694.88,694.95,125683.0
SPY,2026-01-28 11:44:00-05:00,694.95,694.99,694.78,694.85,89829.0
SPY,2026-01-28 11:45:00-05:00,694.85,695.07,694.83,694.97,121596.0
SPY,2026-01-28 11:46:00-05:00,694.96,695.1,694.91,695.05,127040.0
SPY,2026-01-28 11:47:00-05:00,695.05,695.18,694.95,695.0,90895.0
SPY,2026-01-28 11:48:00-05:00,695.0,695.05,694.91,695.04,136555.0
SPY,2026-01-28 11:49:00-05:00,695.05,695.16,695.04,695.08,109488.0
SPY,2026-01-28 11:50:00-05:00,695.09,695.1,694.98,695.07,84101.0
SPY,2026-01-28 11:51:00-05:00,695.08,695.1,694.58,694.63,93234.0
SPY,2026-01-28 11:52:00-05:00,694.63,694.7,694.56,694.59,98583.0
SPY,2026-01-28 11:53:00-05:00,694.6,694.73,694.54,694.62,119040.0
SPY,2026-01-28 11:54:00-05:00,694.61,694.64,694.49,694.6,159591.0
SPY,2026-01-28 11:55:00-05:00,694.61,694.72,694.57,694.67,107725.0
SPY,2026-01-28 11:56:00-05:00,694.67,694.83,694.62,694.76,145927.0
SPY,2026-01-28 11:57:00-05:00,694.76,694.84,694.66,694.8,100243.0
SPY,2026-01-28 11:58:00-05:00,694.79,694.97,694.77,694.83,99933.0
SPY,2026-01-28 11:59:00-05:00,694.83,694.85,694.68,694.72,60711.0
SPY,2026-01-28 12:00:00-05:00,694.72,694.87,694.69,694.84,101599.0
SPY,2026-01-28 12:01:00-05:00,694.85,695.03,694.85,694.86,83862.0
SPY,2026-01-28 12:02:00-05:00,694.87,695.07,694.85,695.06,86669.0
SPY,2026-01-28 12:03:00-05:00,695.07,695.15,695.01,695.12,104658.0
SPY,2026-01-28 12:04:00-05:00,695.13,695.22,695.06,695.06,85119.0
SPY,2026-01-28 12:05:00-05:00,695.06,695.11,694.97,694.98,57416.0
SPY,2026-01-28 12:06:00-05:00,694.98,695.05,694.77,695.04,89157.0
SPY,2026-01-28 12:07:00-05:00,695.04,695.11,695.02,695.05,57718.0
SPY,2026-01-28 12:08:00-05:00,695.05,695.21,695.05,695.07,65386.0
SPY,2026-01-28 12:09:00-05:00,695.06,695.12,694.96,695.05,69396.0
SPY,2026-01-28 12:10:00-05:00,695.06,695.25,695.04,695.19,60642.0
SPY,2026-01-28 12:11:00-05:00,695.19,695.36,695.15,695.31,141014.0
SPY,2026-01-28 12:12:00-05:00,695.3,695.41,695.25,695.38,65571.0
SPY,2026-01-28 12:13:00-05:00,695.39,695.52,695.38,695.42,93955.0
SPY,2026-01-28 12:14:00-05:00,695.42,695.46,695.36,695.46,53686.0
SPY,2026-01-28 12:15:00-05:00,695.46,695.51,695.24,695.27,97089.0
SPY,2026-01-28 12:16:00-05:00,695.26,695.36,695.23,695.32,63217.0
SPY,2026-01-28 12:17:00-05:00,695.32,695.4,695.22,695.37,63733.0
SPY,2026-01-28 12:18:00-05:00,695.37,695.58,695.35,695.55,96787.0
SPY,2026-01-28 12:19:00-05:00,695.56,695.62,695.49,695.6,138458.0
SPY,2026-01-28 12:20:00-05:00,695.58,695.68,695.53,695.59,65268.0
SPY,2026-01-28 12:21:00-05:00,695.58,695.67,695.43,695.46,90142.0
SPY,2026-01-28 12:22:00-05:00,695.45,695.46,695.14,695.17,84509.0
SPY,2026-01-28 12:23:00-05:00,695.17,695.2,694.92,695.0,79435.0
SPY,2026-01-28 12:24:00-05:00,694.99,695.02,694.85,694.87,47220.0
SPY,2026-01-28 12:25:00-05:00,694.86,694.9,694.72,694.81,104382.0
SPY,2026-01-28 12:26:00-05:00,694.85,694.92,694.78,694.78,61485.0
SPY,2026-01-28 12:27:00-05:00,694.78,694.86,694.71,694.71,31782.0
SPY,2026-01-28 12:28:00-05:00,694.7,694.84,694.68,694.81,47833.0
SPY,2026-01-28 12:29:00-05:00,694.83,694.9,694.81,694.86,55852.0
SPY,2026-01-28 12:30:00-05:00,694.84,694.84,694.72,694.74,43231.0
SPY,2026-01-28 12:31:00-05:00,694.74,694.79,694.6,694.64,75245.0
SPY,2026-01-28 12:32:00-05:00,694.65,694.74,694.6,694.71,47738.0
SPY,2026-01-28 12:33:00-05:00,694.71,694.72,694.52,694.54,54961.0
SPY,2026-01-28 12:34:00-05:00,694.54,694.64,694.53,694.56,49879.0
SPY,2026-01-28 12:35:00-05:00,694.57,694.74,694.57,694.73,69999.0
SPY,2026-01-28 12:36:00-05:00,694.72,694.75,694.63,694.63,54036.0
SPY,2026-01-28 12:37:00-05:00,694.64,694.82,694.63,694.76,72176.0
SPY,2026-01-28 12:38:00-05:00,694.76,694.77,694.6,694.6,52198.0
SPY,2026-01-28 12:39:00-05:00,694.61,694.72,694.58,694.68,62507.0
SPY,2026-01-28 12:40:00-05:00,694.67,694.84,694.52,694.74,196897.0
SPY,2026-01-28 12:41:00-05:00,694.74,694.78,694.61,694.74,39823.0
SPY,2026-01-28 12:42:00-05:00,694.73,694.82,694.72,694.8,52675.0
SPY,2026-01-28 12:43:00-05:00,694.79,695.0,694.79,694.92,91388.0
SPY,2026-01-28 12:44:00-05:00,694.91,694.99,694.85,694.86,37497.0
SPY,2026-01-28 12:45:00-05:00,694.84,694.88,694.74,694.77,67662.0
SPY,2026-01-28 12:46:00-05:00,694.77,694.87,694.7,694.87,79256.0
SPY,2026-01-28 12:47:00-05:00,694.86,695.1,694.85,695.07,72268.0
SPY,2026-01-28 12:48:00-05:00,695.05,695.06,694.84,694.9,74722.0
SPY,2026-01-28 12:49:00-05:00,694.9,694.99,694.86,694.95,33928.0
SPY,2026-01-28 12:50:00-05:00,694.94,695.09,694.92,695.05,40104.0
SPY,2026-01-28 12:51:00-05:00,695.04,695.14,695.04,695.06,36659.0
SPY,2026-01-28 12:52:00-05:00,695.07,695.09,694.97,695.08,79858.0
SPY,2026-01-28 12:53:00-05:00,695.09,695.33,695.09,695.33,73458.0
SPY,2026-01-28 12:54:00-05:00,695.33,695.41,695.28,695.41,83033.0
SPY,2026-01-28 12:55:00-05:00,695.41,695.44,695.27,695.34,72311.0
SPY,2026-01-28 12:56:00-05:00,695.34,695.36,695.15,695.21,51491.0
SPY,2026-01-28 12:57:00-05:00,695.19,695.26,695.12,695.17,28495.0
SPY,2026-01-28 12:58:00-05:00,695.2,695.24,695.12,695.13,36548.0
SPY,2026-01-28 12:59:00-05:00,695.13,695.17,694.82,694.85,114415.0
SPY,2026-01-28 13:00:00-05:00,694.84,694.9,694.69,694.84,75729.0
SPY,2026-01-28 13:01:00-05:00,694.86,694.89,694.56,694.63,81966.0
SPY,2026-01-28 13:02:00-05:00,694.63,694.78,694.58,694.69,80435.0
SPY,2026-01-28 13:03:00-05:00,694.7,694.9,694.7,694.87,60648.0
SPY,2026-01-28 13:04:00-05:00,694.87,695.07,694.84,695.04,42876.0
SPY,2026-01-28 13:05:00-05:00,695.05,695.18,695.0,695.15,58976.0
SPY,2026-01-28 13:06:00-05:00,695.16,695.26,695.14,695.16,54536.0
SPY,2026-01-28 13:07:00-05:00,695.17,695.18,695.06,695.14,44846.0
SPY,2026-01-28 13:08:00-05:00,695.13,695.19,695.02,695.07,35596.0
SPY,2026-01-28 13:09:00-05:00,695.05,695.15,695.05,695.09,31424.0
SPY,2026-01-28 13:10:00-05:00,695.08,695.11,694.93,694.94,57294.0
SPY,2026-01-28 13:11:00-05:00,694.94,694.94,694.81,694.87,60143.0
SPY,2026-01-28 13:12:00-05:00,694.86,695.11,694.86,695.09,46873.0
SPY,2026-01-28 13:13:00-05:00,695.09,695.17,695.08,695.15,57248.0
SPY,2026-01-28 13:14:00-05:00,695.13,695.2,695.13,695.18,40335.0
SPY,2026-01-28 13:15:00-05:00,695.18,695.2,695.11,695.17,38596.0
SPY,2026-01-28 13:16:00-05:00,695.16,695.36,695.16,695.32,73009.0
SPY,2026-01-28 13:17:00-05:00,695.31,695.34,695.23,695.26,22022.0
SPY,2026-01-28 13:18:00-05:00,695.24,695.34,695.24,695.25,29012.0
SPY,2026-01-28 13:19:00-05:00,695.25,695.33,695.19,695.32,30869.0
SPY,2026-01-28 13:20:00-05:00,695.32,695.43,695.29,695.37,52740.0
SPY,2026-01-28 13:21:00-05:00,695.39,695.43,695.35,695.37,27359.0
SPY,2026-01-28 13:22:00-05:00,695.37,695.41,695.22,695.24,39312.0
SPY,2026-01-28 13:23:00-05:00,695.24,695.31,695.21,695.23,34542.0
SPY,2026-01-28 13:24:00-05:00,695.24,695.28,695.18,695.26,42536.0
SPY,2026-01-28 13:25:00-05:00,695.25,695.26,695.08,695.11,69809.0
SPY,2026-01-28 13:26:00-05:00,695.11,695.21,695.09,695.18,52443.0
SPY,2026-01-28 13:27:00-05:00,695.18,695.3,695.17,695.22,55762.0
SPY,2026-01-28 13:28:00-05:00,695.22,695.26,695.16,695.19,34449.0
SPY,2026-01-28 13:29:00-05:00,695.2,695.25,695.15,695.15,21935.0
SPY,2026-01-28 13:30:00-05:00,695.16,695.28,695.16,695.2,45871.0
SPY,2026-01-28 13:31:00-05:00,695.2,695.27,695.16,695.16,43204.0
SPY,2026-01-28 13:32:00-05:00,695.16,695.16,695.01,695.09,51304.0
SPY,2026-01-28 13:33:00-05:00,695.07,695.22,695.05,695.17,44058.0
SPY,2026-01-28 13:34:00-05:00,695.16,695.19,695.05,695.05,26036.0
SPY,2026-01-28 13:35:00-05:00,695.04,695.18,695.0,695.18,38342.0
SPY,2026-01-28 13:36:00-05:00,695.17,695.27,695.15,695.17,30611.0
SPY,2026-01-28 13:37:00-05:00,695.17,695.31,695.08,695.09,34294.0
SPY,2026-01-28 13:38:00-05:00,695.09,695.1,694.95,694.97,36695.0
SPY,2026-01-28 13:39:00-05:00,694.96,694.99,694.89,694.89,45459.0
SPY,2026-01-28 13:40:00-05:00,694.9,695.0,694.88,694.98,41664.0
SPY,2026-01-28 13:41:00-05:00,694.98,695.18,694.97,695.09,43317.0
SPY,2026-01-28 13:42:00-05:00,695.09,695.12,695.04,695.05,54081.0
SPY,2026-01-28 13:43:00-05:00,695.05,695.07,694.95,695.04,44943.0
SPY,2026-01-28 13:44:00-05:00,695.05,695.1,694.98,695.0,23414.0
SPY,2026-01-28 13:45:00-05:00,695.01,695.04,694.87,694.91,52577.0
SPY,2026-01-28 13:46:00-05:00,694.91,694.96,694.82,694.84,45887.0
SPY,2026-01-28 13:47:00-05:00,694.85,694.97,694.83,694.83,39341.0
